no,feature,idf
23078,tri-domainwebsite-indonesia-care,5.962844630259907
23079,tri-domainwebsite-jatuh,5.962844630259907
23080,tri-domainwebsite-jatuh-pin,5.962844630259907
23081,tri-domainwebsite-jt,5.962844630259907
23082,tri-domainwebsite-jt-pin,5.962844630259907
23083,tri-domainwebsite-juta,5.6443908991413725
23084,tri-domainwebsite-juta-care,5.739701078945697
23085,tri-domainwebsite-juta-no,5.845061594603524
23086,tri-domainwebsite-juta-pin,5.739701078945697
23087,tri-domainwebsite-klik,4.710081661764539
23088,tri-domainwebsite-klik-care,5.269697449699962
23089,tri-domainwebsite-klik-dptkan,5.845061594603524
23090,tri-domainwebsite-klik-honda,5.962844630259907
23091,tri-domainwebsite-klik-hub,5.962844630259907
23092,tri-domainwebsite-klik-no,5.209072827883527
23093,tri-domainwebsite-klik-nomorponselstring,5.477336814478207
23094,tri-domainwebsite-klik-pin,4.710081661764539
23095,tri-domainwebsite-klik-pt,5.477336814478207
23096,tri-domainwebsite-klik-putus,5.962844630259907
23097,tri-domainwebsite-klik-resmi,5.269697449699962
23098,tri-domainwebsite-klik-resmi-care,5.845061594603524
23099,tri-domainwebsite-klik-selamat,5.845061594603524
23100,tri-domainwebsite-klik-simcard,5.6443908991413725
23101,tri-domainwebsite-klik-sms,5.845061594603524
23102,tri-domainwebsite-klik-surat,5.845061594603524
23103,tri-domainwebsite-klik-toyota,5.962844630259907
23104,tri-domainwebsite-klik-undi,5.739701078945697
23105,tri-domainwebsite-klik-unit,5.962844630259907
23106,tri-domainwebsite-kunjung,5.845061594603524
23107,tri-domainwebsite-kunjung-pin,5.845061594603524
23108,tri-domainwebsite-mobil,5.962844630259907
23109,tri-domainwebsite-mobil-pin,5.962844630259907
23110,tri-domainwebsite-no,4.6749903419532695
23111,tri-domainwebsite-no-kunjung,5.962844630259907
23112,tri-domainwebsite-no-pin,4.6749903419532695
23113,tri-domainwebsite-no-putus,5.739701078945697
23114,tri-domainwebsite-no-surat,5.739701078945697
23115,tri-domainwebsite-nomorponselstring,5.403228842324484
23116,tri-domainwebsite-nomorponselstring-hub,5.962844630259907
23117,tri-domainwebsite-nomorponselstring-no,5.962844630259907
23118,tri-domainwebsite-nomorponselstring-pin,5.403228842324484
23119,tri-domainwebsite-pesan,5.477336814478207
23120,tri-domainwebsite-pesan-care,5.557379522151743
23121,tri-domainwebsite-pesan-no,5.6443908991413725
23122,tri-domainwebsite-pesan-pin,5.477336814478207
23123,tri-domainwebsite-pesan-resmi,5.477336814478207
23124,tri-domainwebsite-pesan-rp,5.962844630259907
23125,tri-domainwebsite-pesan-selamat,5.6443908991413725
23126,tri-domainwebsite-pin,4.2356236821694235
23127,tri-domainwebsite-pin-putus,5.6443908991413725
23128,tri-domainwebsite-pin-surat,5.557379522151743
23129,tri-domainwebsite-pin-tempo,5.962844630259907
23130,tri-domainwebsite-pin-tunai,5.962844630259907
23131,tri-domainwebsite-pt,5.269697449699962
23132,tri-domainwebsite-pt-care,5.845061594603524
23133,tri-domainwebsite-pt-pin,5.3342359708375335
23134,tri-domainwebsite-putus,5.6443908991413725
23135,tri-domainwebsite-putus-surat,5.6443908991413725
23136,tri-domainwebsite-resmi,4.7841896339182615
23137,tri-domainwebsite-resmi-care,5.097847192773303
23138,tri-domainwebsite-resmi-dptkan,5.557379522151743
23139,tri-domainwebsite-resmi-no,5.269697449699962
23140,tri-domainwebsite-resmi-pin,4.7841896339182615
23141,tri-domainwebsite-resmi-selamat,5.477336814478207
23142,tri-domainwebsite-resmi-simcard,5.477336814478207
23143,tri-domainwebsite-rp,5.403228842324484
23144,tri-domainwebsite-rp-care,5.557379522151743
23145,tri-domainwebsite-rp-juta,5.739701078945697
23146,tri-domainwebsite-rp-no,5.557379522151743
23147,tri-domainwebsite-rp-pin,5.477336814478207
23148,tri-domainwebsite-rp-resmi,5.962844630259907
23149,tri-domainwebsite-rp-resmi-care,5.962844630259907
23150,tri-domainwebsite-rp-selamat,5.962844630259907
23151,tri-domainwebsite-selamat,5.151914414043579
23152,tri-domainwebsite-selamat-dptkan,5.962844630259907
23153,tri-domainwebsite-selamat-no,5.557379522151743
23154,tri-domainwebsite-selamat-pin,5.151914414043579
23155,tri-domainwebsite-simcard,5.269697449699962
23156,tri-domainwebsite-simcard-care,5.845061594603524
23157,tri-domainwebsite-simcard-dptkan,5.962844630259907
23158,tri-domainwebsite-simcard-no,5.845061594603524
23159,tri-domainwebsite-simcard-pin,5.269697449699962
23160,tri-domainwebsite-simcard-selamat,5.845061594603524
23161,tri-domainwebsite-sms,5.557379522151743
23162,tri-domainwebsite-sms-pin,5.6443908991413725
23163,tri-domainwebsite-sms-tempo,5.962844630259907
23164,tri-domainwebsite-surat,5.557379522151743
23165,tri-domainwebsite-tempo,5.962844630259907
23166,tri-domainwebsite-toyota,5.962844630259907
23167,tri-domainwebsite-toyota-pin,5.962844630259907
23168,tri-domainwebsite-tunai,5.845061594603524
23169,tri-domainwebsite-undi,5.403228842324484
23170,tri-domainwebsite-undi-hadiah,5.403228842324484
23171,tri-domainwebsite-undi-info,5.557379522151743
23172,tri-domainwebsite-undi-menang,5.845061594603524
23173,tri-domainwebsite-undi-no,5.962844630259907
23174,tri-domainwebsite-undi-pin,5.403228842324484
23175,tri-domainwebsite-undi-sms,5.739701078945697
23176,tri-domainwebsite-undi-tempo,5.962844630259907
23177,tri-domainwebsite-undi-yth,5.962844630259907
23178,tri-domainwebsite-unit,5.6443908991413725
23179,tri-domainwebsite-unit-pin,5.6443908991413725
23180,tri-domainwebsite-xv,5.845061594603524
23181,tri-domainwebsite-xv-care,5.962844630259907
23182,tri-domainwebsite-xv-no,5.845061594603524
23183,tri-domainwebsite-xv-pin,5.845061594603524
23184,tri-domainwebsite-xv-putus,5.962844630259907
23185,tri-domainwebsite-xv-surat,5.962844630259907
23186,tri-domainwebsite-yth,5.962844630259907
23187,tri-domainwebsite-yth-hadiah,5.962844630259907
23188,tri-domainwebsite-yth-pin,5.962844630259907
23189,tri-domainwebsite-yth-sms,5.962844630259907
23190,tri-dptkan,5.403228842324484
23191,tri-dptkan-no,5.962844630259907
23192,tri-dptkan-no-pin,5.962844630259907
23193,tri-dptkan-pin,5.477336814478207
23194,tri-dri,5.962844630259907
23195,tri-dri-pin,5.962844630259907
23196,tri-hadiah,4.328714105235435
23197,tri-hadiah-care,4.6749903419532695
23198,tri-hadiah-care-dptkan,5.739701078945697
23199,tri-hadiah-care-kunjung,5.962844630259907
23200,tri-hadiah-care-no,4.951243718581427
23201,tri-hadiah-care-pin,4.6749903419532695
23202,tri-hadiah-care-unit,5.6443908991413725
23203,tri-hadiah-cek-selamat,5.739701078945697
23204,tri-hadiah-dptkan,5.557379522151743
23205,tri-hadiah-dptkan-pin,5.557379522151743
23206,tri-hadiah-honda,5.845061594603524
23207,tri-hadiah-honda-pin,5.845061594603524
23208,tri-hadiah-hub,5.962844630259907
23209,tri-hadiah-hub-pin,5.962844630259907
23210,tri-hadiah-jatuh,5.962844630259907
23211,tri-hadiah-jatuh-pin,5.962844630259907
23212,tri-hadiah-juta,5.845061594603524
23213,tri-hadiah-juta-care,5.962844630259907
23214,tri-hadiah-juta-no,5.962844630259907
23215,tri-hadiah-juta-pin,5.845061594603524
23216,tri-hadiah-klik,4.823410347071542
23217,tri-hadiah-klik-care,5.3342359708375335
23218,tri-hadiah-klik-dptkan,5.962844630259907
23219,tri-hadiah-klik-no,5.3342359708375335
23220,tri-hadiah-klik-pin,4.823410347071542
23221,tri-hadiah-klik-pt,5.6443908991413725
23222,tri-hadiah-klik-resmi,5.477336814478207
23223,tri-hadiah-klik-selamat,5.845061594603524
23224,tri-hadiah-klik-simcard,5.739701078945697
23225,tri-hadiah-klik-sms,5.845061594603524
23226,tri-hadiah-klik-toyota,5.962844630259907
23227,tri-hadiah-klik-undi,5.739701078945697
23228,tri-hadiah-klik-unit,5.962844630259907
23229,tri-hadiah-klik-yth,5.962844630259907
23230,tri-hadiah-kunjung,5.962844630259907
23231,tri-hadiah-kunjung-pin,5.962844630259907
23232,tri-hadiah-mobil,5.845061594603524
23233,tri-hadiah-mobil-pin,5.845061594603524
23234,tri-hadiah-no,4.746449305935414
23235,tri-hadiah-no-pin,4.746449305935414
23236,tri-hadiah-pesan,5.403228842324484
23237,tri-hadiah-pesan-care,5.477336814478207
23238,tri-hadiah-pesan-no,5.557379522151743
23239,tri-hadiah-pesan-pin,5.403228842324484
23240,tri-hadiah-pesan-resmi,5.403228842324484
23241,tri-hadiah-pesan-rp,5.962844630259907
23242,tri-hadiah-pesan-selamat,5.557379522151743
23243,tri-hadiah-pin,4.328714105235435
23244,tri-hadiah-pin-surat,5.962844630259907
23245,tri-hadiah-pin-tempo,5.962844630259907
23246,tri-hadiah-pt,5.477336814478207
23247,tri-hadiah-pt-care,5.962844630259907
23248,tri-hadiah-pt-pin,5.477336814478207
23249,tri-hadiah-resmi,4.823410347071542
23250,tri-hadiah-resmi-care,5.097847192773303
23251,tri-hadiah-resmi-dptkan,5.6443908991413725
23252,tri-hadiah-resmi-no,5.269697449699962
23253,tri-hadiah-resmi-pin,4.823410347071542
23254,tri-hadiah-resmi-selamat,5.403228842324484
23255,tri-hadiah-resmi-simcard,5.403228842324484
23256,tri-hadiah-rp,5.6443908991413725
23257,tri-hadiah-rp-care,5.739701078945697
23258,tri-hadiah-rp-juta,5.962844630259907
23259,tri-hadiah-rp-no,5.739701078945697
23260,tri-hadiah-rp-pin,5.6443908991413725
23261,tri-hadiah-rp-resmi,5.962844630259907
23262,tri-hadiah-rp-selamat,5.962844630259907
23263,tri-hadiah-selamat,5.097847192773303
23264,tri-hadiah-selamat-dptkan,5.962844630259907
23265,tri-hadiah-selamat-no,5.477336814478207
23266,tri-hadiah-selamat-pin,5.097847192773303
23267,tri-hadiah-simcard,5.3342359708375335
23268,tri-hadiah-simcard-care,5.739701078945697
23269,tri-hadiah-simcard-dptkan,5.962844630259907
23270,tri-hadiah-simcard-no,5.845061594603524
23271,tri-hadiah-simcard-pin,5.3342359708375335
23272,tri-hadiah-simcard-selamat,5.845061594603524
23273,tri-hadiah-sms,5.6443908991413725
23274,tri-hadiah-sms-pin,5.6443908991413725
23275,tri-hadiah-sms-tempo,5.962844630259907
23276,tri-hadiah-surat,5.962844630259907
23277,tri-hadiah-tempo,5.962844630259907
23278,tri-hadiah-toyota,5.845061594603524
23279,tri-hadiah-toyota-pin,5.845061594603524
23280,tri-hadiah-toyota-yaris,5.962844630259907
23281,tri-hadiah-undi,5.403228842324484
23282,tri-hadiah-undi-info,5.557379522151743
23283,tri-hadiah-undi-menang,5.845061594603524
23284,tri-hadiah-undi-no,5.962844630259907
23285,tri-hadiah-undi-pin,5.403228842324484
23286,tri-hadiah-undi-sms,5.739701078945697
23287,tri-hadiah-undi-tempo,5.962844630259907
23288,tri-hadiah-unit,5.557379522151743
23289,tri-hadiah-unit-no,5.962844630259907
23290,tri-hadiah-unit-pin,5.557379522151743
23291,tri-hadiah-yaris,5.962844630259907
23292,tri-hadiah-yaris-pin,5.962844630259907
23293,tri-hadiah-yth,5.845061594603524
23294,tri-hadiah-yth-info,5.962844630259907
23295,tri-hadiah-yth-menang,5.962844630259907
23296,tri-hadiah-yth-pin,5.845061594603524
23297,tri-hadiah-yth-sms,5.962844630259907
23298,tri-honda,5.557379522151743
23299,tri-honda-no,5.739701078945697
23300,tri-honda-no-pin,5.739701078945697
23301,tri-honda-pin,5.557379522151743
23302,tri-honda-rs,5.845061594603524
23303,tri-honda-rs-pin,5.845061594603524
23304,tri-hub,5.845061594603524
23305,tri-hub-pin,5.845061594603524
23306,tri-indonesia,5.845061594603524
23307,tri-indonesia-care,5.845061594603524
23308,tri-indonesia-care-pin,5.962844630259907
23309,tri-indonesia-pin,5.962844630259907
23310,tri-info-domainwebsite-klik-care,5.3342359708375335
23311,tri-info-domainwebsite-klik-resmi,5.3342359708375335
23312,tri-info-domainwebsite-klik-resmi-care,5.845061594603524
23313,tri-info-domainwebsite-resmi-care,5.209072827883527
23314,tri-info-domainwebsite-rp-care,5.6443908991413725
23315,tri-info-domainwebsite-rp-resmi,5.962844630259907
23316,tri-info-domainwebsite-rp-resmi-care,5.962844630259907
23317,tri-info-klik-resmi-care,5.845061594603524
23318,tri-info-rp-resmi-care,5.962844630259907
23319,tri-jatuh,5.962844630259907
23320,tri-jatuh-pin,5.962844630259907
23321,tri-jt,5.962844630259907
23322,tri-jt-pin,5.962844630259907
23323,tri-juta,5.6443908991413725
23324,tri-juta-care,5.739701078945697
23325,tri-juta-care-no,5.962844630259907
23326,tri-juta-care-pin,5.845061594603524
23327,tri-juta-no,5.845061594603524
23328,tri-juta-no-pin,5.845061594603524
23329,tri-juta-pin,5.739701078945697
23330,tri-klik,4.641088790277587
23331,tri-klik-care,5.151914414043579
23332,tri-klik-care-no,5.477336814478207
23333,tri-klik-care-pin,5.151914414043579
23334,tri-klik-care-unit,5.739701078945697
23335,tri-klik-dptkan,5.845061594603524
23336,tri-klik-dptkan-pin,5.845061594603524
23337,tri-klik-honda,5.845061594603524
23338,tri-klik-honda-pin,5.845061594603524
23339,tri-klik-hub,5.962844630259907
23340,tri-klik-hub-pin,5.962844630259907
23341,tri-klik-no,5.097847192773303
23342,tri-klik-no-pin,5.097847192773303
23343,tri-klik-no-putus,5.962844630259907
23344,tri-klik-no-surat,5.962844630259907
23345,tri-klik-pin,4.641088790277587
23346,tri-klik-pin-putus,5.845061594603524
23347,tri-klik-pin-surat,5.739701078945697
23348,tri-klik-pt,5.477336814478207
23349,tri-klik-pt-pin,5.477336814478207
23350,tri-klik-putus,5.845061594603524
23351,tri-klik-resmi,5.269697449699962
23352,tri-klik-resmi-care,5.845061594603524
23353,tri-klik-resmi-dptkan,5.962844630259907
23354,tri-klik-resmi-no,5.845061594603524
23355,tri-klik-resmi-pin,5.269697449699962
23356,tri-klik-resmi-simcard,5.845061594603524
23357,tri-klik-selamat,5.845061594603524
23358,tri-klik-selamat-pin,5.845061594603524
23359,tri-klik-simcard,5.6443908991413725
23360,tri-klik-simcard-pin,5.6443908991413725
23361,tri-klik-surat,5.739701078945697
23362,tri-klik-toyota,5.845061594603524
23363,tri-klik-toyota-pin,5.845061594603524
23364,tri-klik-toyota-yaris,5.962844630259907
23365,tri-klik-unit,5.739701078945697
23366,tri-klik-unit-pin,5.739701078945697
23367,tri-klik-yaris,5.962844630259907
23368,tri-klik-yaris-pin,5.962844630259907
23369,tri-klik-yth,5.962844630259907
23370,tri-klik-yth-menang,5.962844630259907
23371,tri-klik-yth-pin,5.962844630259907
23372,tri-kunjung,5.739701078945697
23373,tri-kunjung-pin,5.739701078945697
23374,tri-menang-domainwebsite-klik-care,5.557379522151743
23375,tri-menang-domainwebsite-klik-resmi,5.845061594603524
23376,tri-menang-domainwebsite-resmi-care,5.739701078945697
23377,tri-menang-resmi-unit,5.962844630259907
23378,tri-mobil,5.6443908991413725
23379,tri-mobil-care,5.845061594603524
23380,tri-mobil-care-no,5.962844630259907
23381,tri-mobil-care-pin,5.845061594603524
23382,tri-mobil-no,5.845061594603524
23383,tri-mobil-no-pin,5.845061594603524
23384,tri-mobil-pin,5.6443908991413725
23385,tri-mobil-unit,5.962844630259907
23386,tri-mobil-unit-pin,5.962844630259907
23387,tri-no,4.545778610473263
23388,tri-no-kunjung,5.845061594603524
23389,tri-no-pin,4.545778610473263
23390,tri-no-pin-kunjung,5.845061594603524
23391,tri-no-putus,5.6443908991413725
23392,tri-no-surat,5.6443908991413725
23393,tri-nomorponselstring,5.3342359708375335
23394,tri-nomorponselstring-domainwebsite-klik-resmi,5.739701078945697
23395,tri-nomorponselstring-hub,5.962844630259907
23396,tri-nomorponselstring-hub-pin,5.962844630259907
23397,tri-nomorponselstring-info-domainwebsite-klik,5.477336814478207
23398,tri-nomorponselstring-info-domainwebsite-klik-resmi,5.739701078945697
23399,tri-nomorponselstring-info-domainwebsite-resmi,5.739701078945697
23400,tri-nomorponselstring-info-klik-resmi,5.739701078945697
23401,tri-nomorponselstring-klik,5.477336814478207
23402,tri-nomorponselstring-klik-pin,5.477336814478207
23403,tri-nomorponselstring-klik-resmi,5.739701078945697
23404,tri-nomorponselstring-no,5.845061594603524
23405,tri-nomorponselstring-no-pin,5.845061594603524
23406,tri-nomorponselstring-pin,5.3342359708375335
23407,tri-nomorponselstring-pt,5.962844630259907
23408,tri-nomorponselstring-pt-info-resmi,5.962844630259907
23409,tri-nomorponselstring-pt-pin,5.962844630259907
23410,tri-nomorponselstring-resmi,5.6443908991413725
23411,tri-nomorponselstring-resmi-pin,5.6443908991413725
23412,tri-pesan,5.403228842324484
23413,tri-pesan-care,5.477336814478207
23414,tri-pesan-care-no,5.6443908991413725
23415,tri-pesan-care-pin,5.477336814478207
23416,tri-pesan-care-rp,5.962844630259907
23417,tri-pesan-domainwebsite-resmi-care,5.557379522151743
23418,tri-pesan-domainwebsite-rp-care,5.962844630259907
23419,tri-pesan-domainwebsite-rp-resmi,5.962844630259907
23420,tri-pesan-domainwebsite-rp-resmi-care,5.962844630259907
23421,tri-pesan-info-domainwebsite-care,5.739701078945697
23422,tri-pesan-info-domainwebsite-resmi,5.6443908991413725
23423,tri-pesan-info-domainwebsite-resmi-care,5.739701078945697
23424,tri-pesan-info-domainwebsite-rp,5.962844630259907
23425,tri-pesan-info-domainwebsite-rp-care,5.962844630259907
23426,tri-pesan-info-domainwebsite-rp-resmi,5.962844630259907
23427,tri-pesan-info-domainwebsite-rp-resmi-care,5.962844630259907
23428,tri-pesan-info-resmi-care,5.6443908991413725
23429,tri-pesan-info-rp-care,5.962844630259907
23430,tri-pesan-info-rp-resmi,5.962844630259907
23431,tri-pesan-info-rp-resmi-care,5.962844630259907
23432,tri-pesan-no,5.557379522151743
23433,tri-pesan-no-pin,5.557379522151743
23434,tri-pesan-pin,5.403228842324484
23435,tri-pesan-pin-rp,5.962844630259907
23436,tri-pesan-resmi,5.403228842324484
23437,tri-pesan-resmi-care,5.477336814478207
23438,tri-pesan-resmi-no,5.557379522151743
23439,tri-pesan-resmi-pin,5.403228842324484
23440,tri-pesan-resmi-rp,5.962844630259907
23441,tri-pesan-resmi-selamat,5.557379522151743
23442,tri-pesan-rp,5.962844630259907
23443,tri-pesan-rp-resmi-care,5.962844630259907
23444,tri-pesan-selamat,5.557379522151743
23445,tri-pesan-selamat-care,5.557379522151743
23446,tri-pesan-selamat-cek,5.845061594603524
23447,tri-pesan-selamat-domainwebsite-care,5.6443908991413725
23448,tri-pesan-selamat-domainwebsite-resmi,5.6443908991413725
23449,tri-pesan-selamat-domainwebsite-resmi-care,5.6443908991413725
23450,tri-pesan-selamat-domainwebsite-rp,5.962844630259907
23451,tri-pesan-selamat-domainwebsite-rp-care,5.962844630259907
23452,tri-pesan-selamat-domainwebsite-rp-resmi,5.962844630259907
23453,tri-pesan-selamat-domainwebsite-rp-resmi-care,5.962844630259907
23454,tri-pesan-selamat-info-care,5.739701078945697
23455,tri-pesan-selamat-info-domainwebsite,5.845061594603524
23456,tri-pesan-selamat-info-domainwebsite-care,5.845061594603524
23457,tri-pesan-selamat-info-domainwebsite-resmi,5.845061594603524
23458,tri-pesan-selamat-info-domainwebsite-resmi-care,5.845061594603524
23459,tri-pesan-selamat-info-domainwebsite-rp,5.962844630259907
23460,tri-pesan-selamat-info-domainwebsite-rp-care,5.962844630259907
23461,tri-pesan-selamat-info-domainwebsite-rp-resmi,5.962844630259907
23462,tri-pesan-selamat-info-domainwebsite-rp-resmi-care,5.962844630259907
23463,tri-pesan-selamat-info-resmi,5.739701078945697
23464,tri-pesan-selamat-info-resmi-care,5.739701078945697
23465,tri-pesan-selamat-info-rp,5.962844630259907
23466,tri-pesan-selamat-info-rp-care,5.962844630259907
23467,tri-pesan-selamat-info-rp-resmi,5.962844630259907
23468,tri-pesan-selamat-info-rp-resmi-care,5.962844630259907
23469,tri-pesan-selamat-no,5.739701078945697
23470,tri-pesan-selamat-pin,5.557379522151743
23471,tri-pesan-selamat-resmi-care,5.557379522151743
23472,tri-pesan-selamat-rp,5.962844630259907
23473,tri-pesan-selamat-rp-care,5.962844630259907
23474,tri-pesan-selamat-rp-resmi,5.962844630259907
23475,tri-pesan-selamat-rp-resmi-care,5.962844630259907
23476,tri-pin,4.150465873829116
23477,tri-pin-care-putus,5.739701078945697
23478,tri-pin-care-surat,5.739701078945697
23479,tri-pin-no-putus,5.6443908991413725
23480,tri-pin-no-surat,5.6443908991413725
23481,tri-pin-putus,5.557379522151743
23482,tri-pin-surat,5.477336814478207
23483,tri-pin-tempo,5.962844630259907
23484,tri-pin-tunai,5.962844630259907
23485,tri-pt,5.209072827883527
23486,tri-pt-care,5.739701078945697
23487,tri-pt-care-pin,5.845061594603524
23488,tri-pt-domainwebsite-klik-resmi,5.845061594603524
23489,tri-pt-info-domainwebsite-klik,5.557379522151743
23490,tri-pt-info-domainwebsite-klik-resmi,5.962844630259907
23491,tri-pt-info-domainwebsite-resmi,5.962844630259907
23492,tri-pt-info-klik-resmi,5.962844630259907
23493,tri-pt-pin,5.269697449699962
23494,tri-putus,5.557379522151743
23495,tri-putus-care-surat,5.739701078945697
23496,tri-putus-info-domainwebsite-care,5.845061594603524
23497,tri-putus-info-domainwebsite-klik,5.962844630259907
23498,tri-putus-info-xv-care,5.845061594603524
23499,tri-putus-klik-surat,5.845061594603524
23500,tri-putus-menang-xv-care,5.962844630259907
23501,tri-putus-no-surat,5.6443908991413725
23502,tri-putus-pin-surat,5.557379522151743
23503,tri-putus-surat,5.557379522151743
23504,tri-putus-xv-surat,5.845061594603524
23505,tri-resmi,4.710081661764539
23506,tri-resmi-care,4.997763734216321
23507,tri-resmi-care-dptkan,5.845061594603524
23508,tri-resmi-care-no,5.3342359708375335
23509,tri-resmi-care-pin,4.997763734216321
23510,tri-resmi-care-simcard,5.845061594603524
23511,tri-resmi-care-unit,5.962844630259907
23512,tri-resmi-dptkan,5.557379522151743
23513,tri-resmi-dptkan-no,5.962844630259907
23514,tri-resmi-dptkan-pin,5.557379522151743
23515,tri-resmi-dptkan-simcard,5.962844630259907
23516,tri-resmi-honda,5.962844630259907
23517,tri-resmi-honda-pin,5.962844630259907
23518,tri-resmi-no,5.151914414043579
23519,tri-resmi-no-pin,5.151914414043579
23520,tri-resmi-no-simcard,5.845061594603524
23521,tri-resmi-pin,4.710081661764539
23522,tri-resmi-pin-simcard,5.403228842324484
23523,tri-resmi-selamat,5.403228842324484
23524,tri-resmi-selamat-dptkan,5.962844630259907
23525,tri-resmi-selamat-no,5.6443908991413725
23526,tri-resmi-selamat-pin,5.403228842324484
23527,tri-resmi-selamat-simcard,5.962844630259907
23528,tri-resmi-simcard,5.403228842324484
23529,tri-resmi-unit,5.962844630259907
23530,tri-resmi-unit-info,5.962844630259907
23531,tri-resmi-unit-pin,5.962844630259907
23532,tri-rp,5.269697449699962
23533,tri-rp-care,5.557379522151743
23534,tri-rp-care-no,5.739701078945697
23535,tri-rp-care-pin,5.6443908991413725
23536,tri-rp-juta,5.739701078945697
23537,tri-rp-juta-care,5.845061594603524
23538,tri-rp-juta-no,5.845061594603524
23539,tri-rp-juta-pin,5.845061594603524
23540,tri-rp-no,5.557379522151743
23541,tri-rp-no-pin,5.557379522151743
23542,tri-rp-pin,5.477336814478207
23543,tri-rp-resmi,5.962844630259907
23544,tri-rp-resmi-care,5.962844630259907
23545,tri-rp-resmi-pin,5.962844630259907
23546,tri-rp-resmi-selamat,5.962844630259907
23547,tri-rp-selamat,5.962844630259907
23548,tri-rp-selamat-cek,5.962844630259907
23549,tri-rp-selamat-pin,5.962844630259907
23550,tri-rs,5.845061594603524
23551,tri-rs-pin,5.845061594603524
23552,tri-selamat,5.046553898385752
23553,tri-selamat-domainwebsite-resmi-care,5.477336814478207
23554,tri-selamat-domainwebsite-rp-care,5.962844630259907
23555,tri-selamat-domainwebsite-rp-resmi,5.962844630259907
23556,tri-selamat-domainwebsite-rp-resmi-care,5.962844630259907
23557,tri-selamat-dptkan,5.962844630259907
23558,tri-selamat-dptkan-pin,5.962844630259907
23559,tri-selamat-info-domainwebsite-care,5.477336814478207
23560,tri-selamat-info-domainwebsite-klik,5.845061594603524
23561,tri-selamat-info-domainwebsite-resmi,5.6443908991413725
23562,tri-selamat-info-domainwebsite-resmi-care,5.6443908991413725
23563,tri-selamat-info-domainwebsite-rp,5.962844630259907
23564,tri-selamat-info-domainwebsite-rp-care,5.962844630259907
23565,tri-selamat-info-domainwebsite-rp-resmi,5.962844630259907
23566,tri-selamat-info-domainwebsite-rp-resmi-care,5.962844630259907
23567,tri-selamat-info-resmi-care,5.557379522151743
23568,tri-selamat-info-rp-care,5.962844630259907
23569,tri-selamat-info-rp-resmi,5.962844630259907
23570,tri-selamat-info-rp-resmi-care,5.962844630259907
23571,tri-selamat-no,5.477336814478207
23572,tri-selamat-no-pin,5.477336814478207
23573,tri-selamat-pin,5.097847192773303
23574,tri-selamat-rp-resmi-care,5.962844630259907
23575,tri-selamat-simcard-care,5.845061594603524
23576,tri-simcard,5.209072827883527
23577,tri-simcard-care,5.739701078945697
23578,tri-simcard-care-no,5.962844630259907
23579,tri-simcard-care-pin,5.739701078945697
23580,tri-simcard-dptkan,5.962844630259907
23581,tri-simcard-dptkan-pin,5.962844630259907
23582,tri-simcard-no,5.739701078945697
23583,tri-simcard-no-pin,5.739701078945697
23584,tri-simcard-pin,5.209072827883527
23585,tri-simcard-selamat,5.845061594603524
23586,tri-simcard-selamat-info,5.962844630259907
23587,tri-simcard-selamat-pin,5.845061594603524
23588,tri-sms,5.477336814478207
23589,tri-sms-klik,5.845061594603524
23590,tri-sms-klik-pin,5.845061594603524
23591,tri-sms-klik-undi,5.962844630259907
23592,tri-sms-pin,5.6443908991413725
23593,tri-sms-pin-tempo,5.962844630259907
23594,tri-sms-tempo,5.962844630259907
23595,tri-sms-undi,5.739701078945697
23596,tri-sms-undi-menang,5.845061594603524
23597,tri-sms-undi-pin,5.739701078945697
23598,tri-sms-undi-tempo,5.962844630259907
23599,tri-sms-yth,5.962844630259907
23600,tri-sms-yth-pin,5.962844630259907
23601,tri-surat,5.477336814478207
23602,tri-tempo,5.962844630259907
23603,tri-toyota,5.739701078945697
23604,tri-toyota-care,5.962844630259907
23605,tri-toyota-care-pin,5.962844630259907
23606,tri-toyota-pin,5.739701078945697
23607,tri-toyota-yaris,5.845061594603524
23608,tri-toyota-yaris-pin,5.845061594603524
23609,tri-tunai,5.845061594603524
23610,tri-undi,5.403228842324484
23611,tri-undi-info,5.557379522151743
23612,tri-undi-info-pin,5.557379522151743
23613,tri-undi-klik,5.739701078945697
23614,tri-undi-klik-info,5.845061594603524
23615,tri-undi-klik-menang,5.962844630259907
23616,tri-undi-klik-pin,5.739701078945697
23617,tri-undi-menang,5.845061594603524
23618,tri-undi-menang-pin,5.845061594603524
23619,tri-undi-menang-tempo,5.962844630259907
23620,tri-undi-no,5.962844630259907
23621,tri-undi-no-pin,5.962844630259907
23622,tri-undi-pin,5.403228842324484
23623,tri-undi-pin-tempo,5.962844630259907
23624,tri-undi-tempo,5.962844630259907
23625,tri-undi-yth,5.962844630259907
23626,tri-undi-yth-hadiah,5.962844630259907
23627,tri-undi-yth-pin,5.962844630259907
23628,tri-undi-yth-sms,5.962844630259907
23629,tri-unit,5.403228842324484
23630,tri-unit-domainwebsite-klik-care,5.962844630259907
23631,tri-unit-info-domainwebsite-care,5.845061594603524
23632,tri-unit-info-klik-care,5.845061594603524
23633,tri-unit-info-resmi-care,5.962844630259907
23634,tri-unit-menang-domainwebsite-care,5.845061594603524
23635,tri-unit-menang-klik-care,5.845061594603524
23636,tri-unit-menang-resmi-care,5.962844630259907
23637,tri-unit-no,5.845061594603524
23638,tri-unit-pin,5.403228842324484
